URL,Lyrics,Title,Album Title
https://mojim.com/cny100019x55x16.htm,"
王菲






堕落


作词：王菲
作曲：王菲
这世界看来很快乐　看不出难过　始终笑着沉默
你不慌不忙　你自然(而)坦荡　脱下了伪装　摘去了信仰
你不愿多说话　你想放纵一下　没什么可怕　没什么放心不下
痛苦地享乐　犹豫着堕落
左右不了诱惑　你才拒绝寂寞　你没有错　因为没有谁做对过
心安理得　于是你堕落
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
来啊　来啊　我陪你　来啊　来啊　来啊　继续　继续
我没什么可说　想不清后果　也不准备自责
我不慌不忙　自然(而)坦荡　绝望地逆流而上　甘心地自投罗网
没有别的想法　只想放纵一下　就当没发现　美好背后的虚假
敷衍著灵魂　勉强地挣扎
什么也没错过　其实一无所获　谈不上失落　陶醉和麻醉交错
从这里开始　无意识地堕落



",堕落,国语真经典
https://mojim.com/cny100019x53x1.htm,"
王菲






女孩


女孩女孩你在为谁默默期待
有一个人要送给你
一份祝福一份爱
哦......
女孩女孩你呀是否也在等待
我要送给你爱的祝福
祝福代表我的爱
哦......
有一股思念有一种默契
不变也不改
我俩热情像那大海的浪
日夜翻滚日夜奔腾
岁岁年年在澎湃



",女孩,珍藏集
https://mojim.com/cny100019x53x2.htm,"
王菲






往事


在这静静夜晚月光那样美丽
伴我孤寂身影
甜蜜往事历历浮现我心底
无奈美梦却成空
你的笑语那样的熟悉
我永远不愿忘记
为何你远离
失去了踪影
叫我何处去寻觅
多么盼望你和我再相聚
多么盼望你爱我依然如往昔
多么盼望昨日欢乐重回梦境
不再孤立
在梦里也甜蜜
谁知你已冷漠
一直无讯息
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
已不再珍惜
你对我的承诺
我在月下留连为什么
如果你还记得初相逢的夜里
两情倦倦的美景
只有星星月亮
伴我俩的身旁
和晚风轻轻低语
你曾告诉我
不愿分离
陪伴我永远不渝
看着你心中多欢喜
我心已经属于你



",往事,珍藏集
https://mojim.com/cny100019x53x3.htm,"
王菲






潇洒地走


昨日的朋友悄悄地离去
就这样无声无息离开你
仿佛在你眼里
感到无限的悲戚
好像夜雾层层笼罩你的心里
也许你从来不愿告诉我
我也不想再问你为什么
夏日风已吹远
吹得无影又无踪
所以我将会忘记昨夜的你
别说爱情就是你的名和姓
就除了感情你都不愿再接近
破碎的心难填平
昨日醉心的恋情
所以我将忘记你的背影



",潇洒地走,珍藏集
https://mojim.com/cny100019x53x4.htm,"
王菲






想让你知道


偷偷抬起头儿把你瞧想要问你一声好
看你对我点点头对我微微一笑
这份情怀该让你知道
默默低着头儿把你想你的影子心中绕
那甜蜜的岁月里渗入多少烦恼
这份情怀该让你知道
为什么一见你为什么一见你就心跳
为什么一见你想要开口又害臊



",想让你知道,珍藏集
https://mojim.com/cny100019x53x5.htm,"
王菲






月光下的恋情


为我斟上一杯酒忘掉过去的烦忧
在这静静深夜里期待着你的温柔
靠近我再靠紧我末让良宵负水流
靠近我再靠紧我除了真情别无所求
月光下一叶孤舟何处才是尽头
愿它带来你的思念也带走我的愁



",月光下的恋情,珍藏集
https://mojim.com/cny100019x53x6.htm,"
王菲






心墙


冷默只是为了冻结激情欢笑只是为了掩饰悲戚
爱令人激动爱令人弦然欲泣
想你只是为了赶走孤寂念你只是为了不要悲戚
爱令人激动爱令人弦然欲泣
年轻的你请不要沉迷
多情的你别为我痴迷
爱梦幻的你请别在继续做我的梦
如此聪明的你在迷失之前请离我远去
请不要再来敲我的墙我已疲倦不多谈爱情
请不要再来试我的心笑影之下它正在滴血
请不要再来拆我的墙我会让你看到累累的伤痕
请不要问我为什么在迷戚之中我找不到自己



",心墙,珍藏集
https://mojim.com/cny100019x53x7.htm,"
王菲






请你猜一猜


我说你像高山你说我像大海
山有爱山含笑海有情海澎湃
大海常望高山高山常看大海
淡淡的一份爱向着那白云诉情怀
你问我草儿为谁绿花儿为谁开
春风为谁吹过来
我倒要请你猜一猜
山和海为了什么不分开
你要我去登山我要你去看海
淡淡的一份爱向着那白云诉情怀



",请你猜一猜,珍藏集
https://mojim.com/cny100019x53x8.htm,"
王菲






多梦的童年


春天
又是一个好春季
又是一个诗情画意的春天
带来点点温馨醉人心
春天春天多美丽带来无限的回忆
想起那我多梦的童年
歌声伴着笑声那就是我的春天
多留恋好像背后的青烟
有多少个春天伴我走过了
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
一年又一天
春天带来多少期待
春天带来多少期待新的期待
多留恋我的那个春天
歌声伴着笑声
那就是我的童年
多梦的童年



",多梦的童年,珍藏集
https://mojim.com/cny100019x53x9.htm,"
王菲






我们俩


花儿开得一串串我梦也一串串
我的心和你的心还距离那么远
虽然时常会见面也算是有情感
还是不能够确定你就能当选
说容易并不难只是缺少意志坚
再看一看是否注定还遥远
你在等我在看时间就是最好考验
两颗洞洞的心就能够成一串



",我们俩,珍藏集
https://mojim.com/cny100019x53x10.htm,"
王菲






你在我身边


天空有云飘荡路边有野花香
那风儿传吹来大海的歌声浪花溅如霜
你陪在我身旁情话也不必讲
让风儿轻轻吹动我心房拂在你脸上
啊美好时光分分秒秒叫我难忘
手牵着手我两奔走在原野上
啊爱的风光充满欢乐甜蜜舒畅
从你眼中我已找到爱的方向



",你在我身边,珍藏集
https://mojim.com/cny100019x53x11.htm,"
王菲






请你别说


请你别说
请你别说你的心中没有我
那会使我难过难过
请你别说你的心中没有我
那会使我难过
你有你自己的世界
而我的世界就是你
虽然独自伤心流泪
我却永远不后悔
请你别说
请你别说你的心中根本没有我



",请你别说,珍藏集
https://mojim.com/cny100019x53x12.htm,"
王菲






除了你


如果这一生我只能恋爱一次
你将是我毫无犹豫的选择
如果第一眼我便明白爱情
我绝不会轻易作出分手的决定
告诉我是不是已无法挽回
告诉我是不是已不能改变
如果还来得及我会让你知道
除了你除了你
我不会再有爱



",除了你,珍藏集
https://mojim.com/cny100019x53x13.htm,"
王菲






说一句


说一句说一句情话最甜蜜
把她带进睡梦里梦中也甜蜜
说一句说一句情话难忘记
把她记在你心里值得你回忆
坦情怀诉情意
比一首小诗比一篇故事还要美丽
说一句说一句情话最知己
把她藏在你心里爱情永不渝
爱情永不渝



",说一句,珍藏集
https://mojim.com/cny100019x53x14.htm,"
王菲






最后的告白


别说我是个任性的女孩不要给我太多关怀
并非我对你产生倦怠只是我已不再相信情爱
别问我这是什么由来我不会轻易表白
别问我这是什么由来这是我最后的表白
这是我最后的表白



",最后的告白,珍藏集
https://mojim.com/cny100019x53x15.htm,"
王菲






别了，朋友


别了朋友只希望下次见面你还依然记得我
别了朋友我很快就会回到此地与你再相聚
别了朋友只希望下次见面你还依然记得我
朋友在这里和你说声再见
朋友把希望放在下次相逢
等下次我俩相缝再谈谈别后情景
我带走这份友情愿你能多珍重
朋友把希望放在下次相逢
朋友我永远永远不会忘记
这里有你的友情也许你并不在意
过去有多么美丽我确实难忘记



",别了，朋友,珍藏集
https://mojim.com/cny100019x51x1.htm,"
王菲






容易受伤的女人


作词：何启弘
作曲：中岛美雪(Miyuky Nakajima)
人渐醉了夜更深　在这一刻多么接近
思想彷似在摇撼　矛盾也更深
曾被破碎过的心　让你今天轻轻贴近
多少安慰及疑问　偷偷的再生
＊情难自禁　我却其实属于　极度容易受伤的女人
　不要　不要　不要骤来骤去　请珍惜我的心
　如明白我　继续情愿热恋　这个容易受伤的女人
　不要等　这一刻　请热吻
(终此一生　也火般的热吻)
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
＃长夜有你醉也真　让我终于找到信任
　不管一切是疑问　快乐是情人
曾害怕了这一生　是你始终甘心靠近
我方知拥有着缘份　重建我信心
曾被破碎过的心　让你今天轻轻贴近
多少安慰及疑问　偷偷的再生
Repeat (＊),＃,＊,＃



",容易受伤的女人,王菲最新精选专辑
https://mojim.com/cny100019x51x2.htm,"
王菲






棋子


作词：潘丽玉
作曲：杨明煌
想走出你控制的领域却走进你安排的战局
我没有坚强的防备也没有后路可以退
想逃离你布下的陷阱却陷入了另一个困境
我没有决定输赢的勇气也没有逃脱的幸运
我像是一颗棋进退任由你决定
我不是你眼中唯一将领　却是不起眼的小兵
我像是一颗棋子来去全不由自己
起手无回你从不曾犹豫我却　受控在你手里



",棋子,王菲最新精选专辑
https://mojim.com/cny100019x51x3.htm,"
王菲






爱与痛的边缘


作词：潘源良
作曲：黄卓颖
徘徊傍徨路前　回望这一段
你吻过我的脸　曾是百千遍
没去想　终有一天
夜雨中　找不到打算
让我孤单这边　一点钟等到三点
那怕与你相见　仍是我心愿
我也有我感觉　难道要遮掩
若已经不想跟我相恋
又却怎么口口声声的欺骗
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
让我一等再等
在等一天共你拾回温暖
情像雨点　似断难断
愈是去想　更是凌乱
我已经不想跟你痴缠
我有我的尊严　不想再受损
无奈我心　要辨难辨
道别再等　也未如愿
永远在爱与痛的边缘
应该怎么决定挑选



",爱与痛的边缘,王菲最新精选专辑
https://mojim.com/cny100019x51x4.htm,"
王菲






执迷不悔


作词：陈少琪
作曲：袁惟仁
这一次我执著面对　任性地沉醉
我并不在乎　这是错还是对
就算是深陷　我不顾一切
就算是执迷　我也执迷不悔
＊　别说我应该放弃　应该睁开眼
我用我的心　去看去感觉
你并不是我　又怎么能了解
就算是执迷　就让我执迷不悔
我不是你们想的如此完美
我承认有时也会辨不清真伪
并非我不愿意走出迷堆　只是这一次
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
这次是自己而不是谁
要我用谁的心去体会　真真切切地感受周围
就算痛苦　就算是泪　也是属于我的伤悲
我还能用谁的心去体会　真真切切地感受周围
就算疲倦　就算是累　也只能执迷不悔　＊
Repeat ＊＊
要我用谁的心去体会　真真切切地感受周围
就算痛苦　就算是泪　也是属于我的伤悲
我还能用谁的心去体会　真真切切地感受周围
就算疲倦　就算是累　也只能执迷而不悔



",执迷不悔,王菲最新精选专辑
https://mojim.com/cny100019x51x5.htm,"
王菲






约定


作词：林夕
作曲：陈小霞
编曲：Adrian Chan
还记得当天旅馆的门牌　还留住笑着离开的神态
当天整个城市　那样轻快　沿路一起走半哩长街
还记得街灯照出一脸黄　还燃亮那份微温的便当
剪影的你轮廓　太好看　凝住眼泪才敢细看
* 忘掉天地　仿佛也想不起自己　仍未忘相约看漫天黄叶远飞
　就算会与你分离　凄绝的戏　要决心忘记　我便记不起
　明日天地　只恐怕认不出自己　仍未忘跟你约定假如没有死
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
　就算你壮阔胸膛　不敌天气　两鬓斑白　都可认得你*
还记得当天结他的和弦　还明白每段旋律的伏线
当天街角流过你声线　沿路旅程如歌褪变
Repeat *
就算你壮阔胸膛　不敌天气
两鬓斑白　都可认得你



",约定,王菲最新精选专辑
https://mojim.com/cny100019x51x6.htm,"
王菲






如风


作词：林振强
作曲：张宇
有一个人　曾让我知道
寄生于世上　原是那么好
他的一双臂弯　令我没苦恼
他使我自豪　　我跟那人
曾互勉倾诉　　也跟他笑望
长夜变清早　　可惜他必须要走
剩我共身影　长夜里拥抱
来又如风　离又如风
或世事通通不过是场梦
人在途中　人在时空
相识也许不过擦过梦中
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
来又如风　离又如风
(来又如风　去亦匆匆)
或我亦不应再这般心痛　　但我不过
是人非梦　总有些真笑　亦有真痛
有一个人　曾让我知道
寄生于世上　原是那么好
可惜他必须要走　　剩我共身影
长夜里拥抱
让我心痛　独迎空洞
今天暖风吹过亦有点冻



",如风,王菲最新精选专辑
https://mojim.com/cny100019x51x7.htm,"
王菲






我愿意


作词：姚谦
作曲：黄国伦
编曲：张亚东
思念是一种很玄的东西　如影随行
无声又无息出没在心底
转眼　吞没我在寂寞里
＊我无力抗拒　特别是夜里
　想你到无法呼吸
　恨不能立即　朝你狂奔去
　大声的告诉你
☆愿意为你　我愿意为你
　我愿意为你　忘记我姓名
　就算多一秒　停留在你怀里
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
　失去世界也不可惜
我愿意为你　我愿意为你
我愿意为你　被放逐天际
只要你真心　拿爱与我回应
什么都愿意　什么都愿意　为你
Repeat ＊☆
我愿意为你　我愿意为你
我愿意为你　被放逐天际
只要你真心　拿爱与我回应
什么都愿意　我什么都愿意　为你



",我愿意,王菲最新精选专辑
https://mojim.com/cny100019x51x8.htm,"
王菲






暗涌


作词：林夕
作曲：陈辉阳
就算天空再深　看不出裂痕　眉头仍聚满密云
就算一屋暗灯　照不穿我身　仍可反映你心
让这口烟跳升　我身躯下沉　曾多么想多么想贴近
你的心和眼口和耳亦没缘份　我都捉不紧
害怕悲剧重演　我的命中命中越美丽的东西我越不可碰
历史在重演　这么烦嚣城中　没理由相恋可以没有暗涌
其实我再去爱惜你又有何用　难道这次我抱紧你未必落空
仍静候着你说我别错用神　什么我都有预感
然后睁不开两眼　看命运光临
然后天空又再涌起密云



",暗涌,王菲最新精选专辑
https://mojim.com/cny100019x51x9.htm,"
王菲






暧昧


作词：林夕
作曲：陈小霞
眉目里似哭不似哭　还祈求什么说不出
陪着你轻呼著烟圈　到唇边　讲不出满足
你的温柔怎可以捕捉　越来越近　却不接触　La......
茶没有喝光早变酸　从来未热恋已相恋
陪着你天天在兜圈　那缠绕　怎么可算短
你的衣裳今天我在穿　未留住你　却仍然温暖
徘徊在似苦又甜之间　望不穿这暖昧的眼
爱或情借来填一晚　终须都归还　无谓多贪
犹疑在似即若离之间　望不穿这暖昧的眼
似是浓却仍然很淡　天早灰蓝　想告别　偏未晚



",暧昧,王菲最新精选专辑
https://mojim.com/cny100019x51x10.htm,"
王菲






流非飞


作词：莫可欣/郭可盈
作曲：C.Y Kong
菲菲　不停问我　是我犯错吗　多讲反而是错
菲菲　不停话我　别这样那么　喜欢依然是我
曾经我问我为何　答话这样傻
请你不要随便胡乱评论我
飞自由　飞自由　完全非自由　完全非自由
飘拂可能是我　令你著了火　偏偏不明白我
仿佛表情做错　扮相著了魔　通通不原谅我
如果说话这样奇　故事太迷离
不要管那是非　胡乱来做戏
菲菲　看笑语满天飞　菲菲　请放过我吧
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
菲菲　太自我太不羁　菲菲　不爱理无心机
菲菲　今天不打领呔　姿色多古怪　事实是她不想太乖
东方天天清新大众　一周的心态　事实大家思想太歪
菲菲不揪不睬上街　清高的姿态　事实是她不太愉快
假装天天新款要摆　高深的一派　但愿问他可否了解
菲菲　看笑语满天飞　菲菲　请放过我吧
菲菲　太自我太不羁　菲菲　不再叫菲菲
曾经我问我为何　答话这样傻
请你不要随便胡乱评论我
喜欢依然是你　像似没结果　北京依然是美
菲菲依然念记　像似没结果　喜欢依然是你
完全非自由



",流非飞,王菲最新精选专辑
https://mojim.com/cny100019x51x11.htm,"
王菲






季候风


作词：潘源良
作曲：陈小霞/杨立德
明明还说分开　怎么会情动
早早应该离去　又竟一再相拥
缠绵要推开　双手却无用
口中声声别了　难掩渴望面容
那次季候风　吹得那样空
仿佛世上一切　也将消失所踪
你似季候风　抵挡计划全也无用
然后是场空　加上不死的心痛
沉迷还要放开　不甘你愚弄
怎么今天又再　内心一再汹涌
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
仍然来去匆匆　怎可说情重
可惜始终被你　撩起爱念极浓
这次季候风　吹得格外凶
仿佛世上一切　已经消失所踪
你似季候风　抵挡计划全也无用
然后是场空　加上不死的心痛
茫茫然这冷冷的风
终于稍作停顿
夜幕下没有停
祗得我心痛



",季候风,王菲最新精选专辑
https://mojim.com/cny100019x51x12.htm,"
王菲






Di Dar


作词：林夕
作曲：王菲
不要偷看你一秒　是害怕突然会偷笑
会自然爱过没了　会突然高声呼叫
叫灵魂出窍出窍出窍　　不要听见你心跳
是害怕突然你醒了　你自然说太夜了
你定然必须走了　　我突然哭了哭了哭了
DiDar......
不要拥有你多少　是害怕突然我想起
你原来太过重要　我突然呼吸不了
会突然想叫想跳想要
DiDar......



",Di Dar,王菲最新精选专辑
https://mojim.com/cny100019x51x13.htm,"
王菲






天空


作词：黄桂兰
作曲：杨明煌
编曲：屠颖
我的天空　为何挂满湿的泪
我的天空　为何总灰的脸
飘流在世界的另一边　任寂寞侵犯一遍一遍
天空划著长长的思念
你的天空　可有悬着想的云
你的天空　可会有冷的月
放逐在世界的另一边　任寂寞占据一夜一夜
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
天空藏着深深的思念
我们天空　何时才能成一片
我们天空　何时能相连
等待在世界的另一边　任寂寞嬉笑一年一年
天空叠著层层的思念
但愿天空　不再挂满湿的泪
但愿天空　不再涂上灰的脸



",天空,王菲最新精选专辑
https://mojim.com/cny100019x51x14.htm,"
王菲






梦中人


作词：周礼茂
作曲：Dolores O'riordan/Noel Hogan
梦中人　一分钟抱紧　接十分钟的吻
陌生人　怎么走进内心　制造这次兴奋
* 我彷似跟你热恋过　和你未似现在这样近
思想开始过份　为何突然袭击我
来进入我闷透梦窝　激起一股震撼 *
Ah～La～Ha　La～Ya～Ha　Ya～Ha～Ah～…
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
梦中人　多么想变真　我在心里不禁
梦中寻　这分钟我在等　你万分钟的吻
Repeat *
梦中寻　一分钟抱紧　我在心里不禁
梦中人　这分钟我在等　来制造心里兴奋　心兴奋
Ah～La～Ha　La～Ya～Ha　Ya～Ha～Ah～…



",梦中人,王菲最新精选专辑
https://mojim.com/cny100019x51x15.htm,"
王菲






Miss You Night And Day


作词：周礼茂
作曲：Edmonds/D.Bristol/S.Johnson
人每次每次闭上眼也看到你
柔情抱我吻我再送与我旖旎
心中深处
彷似是一出戏在放映
而主角有你....
SHOO BE DOO～！SHOO BE DOO！....
从不知怎么爱上你
我再也不理
从不知怎么一起
我会散发韵味
从不知怎么说再见
也要说几遍
人从来不知一刻分开
也会对你挂念 WOOH！
人每次每次闭上眼也看到你
柔情抱我吻我送与我旖旎
我心深处
放映的一出戏
仍是爱的你 OH！
一颗心关不起
没法不想你
ALL NIGHT AND DAY
梦幻著自己
跌进了这出戏
I MISS YOU NIGHT AND DAY
仍不知怎么想起你
每次更加美
仍不知怎么讲
I LOVE YOU BABE
仍不知怎么总需要你
似要空气
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
仍然不知怎么可以
去放弃我禁忌 WOOH！
一颗心关不起
没法不想你
ALL NIGHT(ALL NIGHT)AND DAY(ALL DAY)
梦幻著自己
跌进了这出戏
I MISS YOU NIGHT AND DAY
YEAH！ YE YE YEAH！
人每次每次闭上眼也看到你
柔情抱我吻我送我再多一些美
愿能陪你
一起演这套戏
而主角得我与你 AH....！
一颗心关不起
没法不想你
ALL NIGHT(DAY AND NIGHT)AND DAY
梦幻著自己
走进了这出戏
I MISS YOUNIGHT AND DAY
(EVERY NIGHT！EVERY DAY！)
一颗心关不起
没法不想你
(HEY...！)ALL NIGHT AND DAY
(NIGHT AND DAY！OH！BABY！)
梦幻著自己
跌进了这出戏
I MISS YOU NIGHT AND DAY
SHOO BE DOO！SHOO BE DOO～！DOO OOH！....
(SPRING TIME LOVER SUMMER LOVER WINTER LOVER)
NIGHT AND DAY SHOO BE DOO！
SHOO BE DOO～ DOO OOH！....



",Miss You Night And Day,王菲最新精选专辑
https://mojim.com/cny100019x51x16.htm,"
王菲






无奈那天


作词：林夕
作曲：Epo
假使有天　过去能再现　重头停留在某一节
但愿能弥补　你决别那段　对你痛哭多一遍
多一次缠绵　令你发现我在颤抖
如求你可怜　拖到目前
无奈我那天一个转身　不哭泣不乞讨
张望着寂寞长路　或会比当天更好
无奈这天方知你最好　因始终得不到 OH....
若日后又重遇　定对你更好
即使这天　再畅谈往事　仍然难明白我心意
但愿能弥补　趁你还注视　要你再讲多一次
多一句诺言　令你告别以后某天
和情侣痴缠　不太自然



",无奈那天,王菲最新精选专辑
https://mojim.com/cny100019x51x17.htm,"
王菲






静夜的单簧管


作词：周礼茂
作曲：伦永亮
夜逐渐夜　但觉这心尚未夜
祗好酒意再借　醉罢忘记是旧日那些
静逐渐静　但觉这心尚未静
窗纱风里撒野　再静时似心倾泻
依稀的却又听　旧日的单簧管响声
他走了后心不再野
为何仍然撩动我　让欲念又再赊
奏吧　代替他轻抚慰我的心底吧
仍在怀念他　代替他奏吧
代替他深深吻我的身体吧
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
来吹起昨天骗人那爱话
梦吧是梦　但觉这心尚动
祗好酒意再借　教梦忘记旧日负爱者
睡吧欲睡　没有他总是未累
身倚窗似半斜　往事仍有点不舍
心祗想再度听　静夜的单簧管响声
消失以后　祗想再野
来吧奏吧　来吧讲吧
来吧奏吧　来吧躺下
来吧奏吧　代替他吧



",静夜的单簧管,王菲最新精选专辑
https://mojim.com/cny100019x51x18.htm,"
王菲






可否抱紧我


作词：绿叶
作曲：黄家驹
星光闪照晚空的奥秘
看闹市现霓虹
街中跟你挽手轻带醉
似踏进星月
凝聚美梦
书中翻看古今的记载
爱恨似雾迷离
彼此相识相依相疼爱
但在瞬息掠过
太多崎岖迷惑我心
可否抱紧我
明日那怕是寂寞
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
让这刻温柔
尽把心中愁
驱走
抱紧我
清风飘送脑海中印记
每段爱渐蒙眬
一生经过几多风雨过
庆幸始终遇到
你的声音
留住我心
请抱紧我



",可否抱紧我,王菲最新精选专辑
https://mojim.com/cny100019x51x19.htm,"
王菲






浪漫风暴


作词：周礼茂
作曲：Hammer/Slater
YEAH！YEAH！
天空　刮著肆意猛风
风中　雨任意舞动
只想　埋进你宽敞襟胸
可否　借夜雨去抱拥(可否)
可否　去令我震动(MY BABY)
这刻　雷也教天空翻涌
愿像地摇天动
卷起心中爱浓
浪漫是场风暴
但愿在一起的去冲　OH！
愿像地摇天动
卷起心中爱浓
做着热情的梦
但愿梦中紧紧抱拥　OH！
一起　我伴你每秒钟(自觉心动)
管不了　这夜我主动(OH！BABY)
心声(心声)
谁叫你总听不懂　OOH！
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
愿像地摇天动
卷起心中爱浓
浪漫是场风暴
但愿一起的去冲　OH！
我借猛风　心声相送　OH！BABY
你却似雨飘忽空气中
你听懂吗　我心因你疯　YEAH！
愿像地摇天动
卷起心中爱浓
一起编个爱梦
但愿梦中紧紧抱拥　OH！
YES STORM ME WITH LOVE！
I DON'T YOU STORM ME！
STORM ME ALL MY LIFE！
STORM ME！STORM ME！
I DON'T YOU STORM ME！
STORM ME ALL MY LIFE！
WITH YOUR LOVE！
(愿像地摇天动　浪漫是场风暴.....)



",浪漫风暴,王菲最新精选专辑
https://mojim.com/cny100019x51x20.htm,"
王菲






Everything


作词：林振强
作曲：G.Cole/J.N.Howard
孤单　纵使好友千万
陪我喝酒
空间　纵使欢笑亿万
亦觉挤满了忧
光阴怎不将一切也冲淡
諠哗声怎么仿似
遮不去我的低叹
怎么每到热闹时仍甚冷
OH！
可能当失去你
至觉当天最美
YOU WERE MY EVERYTHING
可能当失去你
至确当天最美
YOU WERE MY EVERYTHING
傻得很
那天拥有之后
随意放手
盲得很
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
我怎么
怎么不珍惜
便把你送走
多么的想跟你再一次
可不可开恩一次
准许我试多一次
即使这已是极迟
仍愿试
OH....
可能当失去你
至觉当天最美
YOU WERE MY EVERYTHING
可能当失去你
方发现爱已死
YOU WERE MY EVERYTHING
YOU WERE MY LIFE
YOU WERE MY LOVE
(YOU WERE MY EVERYTHING)
YOU WERE MY LIFE
YOU WERE MY EVERYTHING



",Everything,王菲最新精选专辑
https://mojim.com/cny100019x51x21.htm,"
王菲






巴黎塔尖


作词：林振强
作曲：Epo
过去遍跨
天下城市
我说我本浪人
爱听风中诗
然而在你面前
绵绵情深眼前
谁愿流浪上路途
你在此
你我碰到虽属无意
却似已知事情会这么开始
完全自发
自然
完全无需语言
如尽明白这份缘
一生一次
不必攀登巴黎塔尖
诗般风光经已在前
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
今夜　明天　愿痴缠
从前如风声飘泊
现在但愿能共你编
千忆晚　千忆天
过去我喜欢独行去
不需要谁
过去我喜欢自由
要似清风吹
然而在你面前
灵魂如火猛燃
无力流浪与踏前　不懂飘去
不必攀登巴黎塔尖
诗般风光经已在前
今夜　明天　WO....
从前如风声飘泊
现在但愿能共你编
千亿晚　千亿天



",巴黎塔尖,王菲最新精选专辑
https://mojim.com/cny100019x51x22.htm,"
王菲






讨好自己


作词：王菲
作曲：王菲
讨好自己　现实逃避　不知不觉　抽离
漫天的是非　做我的真理
一团和气　处事道理　遮遮掩掩　脸皮
其实都自卑　其实都自欺
其实都自卑　其实都自欺
讨好自己　现实逃避　不知不觉　飘离



",讨好自己,王菲最新精选专辑
https://mojim.com/cny100019x51x23.htm,"
王菲






知己知彼


作词：林夕
作曲：Elisabeth Fraser/Robin Guthrie/Simon Raymond
凌晨是我　明晨是你
事业陪着你　衣服缠着我
早已飞不起　在两个人的天地
谁是我而谁是你　唇是我而眉是你
放于一起　在这再难放置爱情的天地
不知不觉爱已死(爱已死)
共你知彼知己　何必逃避(何必逃避)
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
红裙属我　蓝筹属你
玩物全属你　饰物全属我
一切花得起　在这　幸褔天地
谁是我而谁是你　曾令我还曾令你
满心欢喜　在两个人各有各人的天地
当初讲过爱到死(爱到死)
就算今非昔比　仍一起(仍一起)
没患难但各自飞　像天共地一般距离



",知己知彼,王菲最新精选专辑
https://mojim.com/cny100019x51x24.htm,"
王菲






但愿人长久


作词：苏轼
作曲：梁弘志
明月几时有　把酒问青天
不知天上宫阙　今夕是何年
我欲乘风归去　唯恐琼楼玉宇　高处不胜寒
起舞弄清影　何似在人间
转朱阁　低绮户　照无眠
不应有恨　何事长向别时圆(月时圆)
人有悲欢离合　月有阴晴圆缺
此事古难全　但愿人长久　千里共婵娟



",但愿人长久,王菲最新精选专辑
https://mojim.com/cny100019x51x25.htm,"
王菲






多得他


作词：林夕
作曲：Babyface/L.A.Reid/D.Simmons
当初初给他的双手抱我那一瞬
曾软软笑笑但不知所措却竟相信
在世界我最软弱
所以要他相拥
就让我那懒懒身躯躲进臂弯之中
无论现实或是造梦
都给他每秒操纵
从来没发觉
他的呼吸催促我变得多蠢
误信了我弱质纤纤
随便也感动
并未知道我也可以完全麻木放纵
多得他给我勇气
真的要多得他
去使我懂得
每一个故事结尾
无非别离
总是别离
失去他先知
我也可不需要那臂弯不哭也不生气
我最初天天只等他将体温躯去我寒意
还承认我太怕冷要靠爱侣输出暖意
谁料到今天只得一个仍然可以生活
若是感到四处太冷漠
穿上我的冬衣
我最初抓紧他的双手
从来不爱自由
能让我永远地拥有
更多更详尽歌词 在 ※ Mojim.com　魔镜歌词网 
已觉真的富有
那料这日抹掉眼泪也要靠我的手
即使他已爱我多久
仍会高飞远走
OH BABY 他的爱意反复改变我
也许相恋得太多
人亦渐渐不知对错
天生孤单过路再上路也不清楚
要看得清楚却不必需要那点恋火
多得他不再爱我
(OH NO NO NO！THE KIND OF GIRL
THAT YOU CAN LET DOWN
THINKING EVERYTHING IS OK
I'M ONLY HUMAN)
(OH GOOD GOOD GOOD CAUSE
YOU CAN'T
DON'T LET ME
DON'T YOU LET ME DOWN
I'M ONLY HUMAN)
(OH NO OH NO OH THE KIND OF GIRL
THAT YOU CAN LET DOWN
THINKING EVERYTHING IS OK.
I'M ONLY HUMAN. THAT GIRL
IS MORE THAN OCCASIONAL
HEARTS AS A JOKEN OF LOVE
OH IF YOU FEEL IT IN YOUR HEART
AND YOU UNDERSTAND
ME STOP RIGHT WHERE YOU ARE
EVERYBODY SING ALONG WITH ME)



",多得他,王菲最新精选专辑
